,maker_num,model_num,detail_num,cost,exchange
3070,1,15,40,268178,"Front bumper:exchange,coating"
3071,97,162,163,478989,"Front bumper:sheet_metal,exchange;Bumper:coating"
3072,1,15,39,312378,"Bumper:coating,repair,exchange"
3073,1,13,42,750078,"Rear bumper:coating,exchange"
3074,1,14,38,151209,Front bumper:exchange;Bumper:coating
3075,97,162,163,537278,"Rear bumper:coating,exchange"
3076,1,14,38,298329,"Rear bumper:coating,exchange"
3077,97,162,163,448519,"Front bumper:sheet_metal,exchange;Bumper:coating"
3078,1,13,42,334708,"Front bumper:exchange,coating"
3079,97,99,99,222339,"Rear bumper:coating,exchange"
3080,97,118,126,621569,"Bumper:coating,exchange"
3081,97,105,105,305529,"Bumper:coating,exchange"
3082,1,4,6,294098,"Rear bumper:coating,exchange"
3083,1,22,22,248109,"Bumper:coating,sheet_metal,exchange"
3084,97,105,128,589648,"Bumper:coating,exchange"
3085,97,150,154,650048,"Bumper:coating,exchange"
3086,1,15,39,751348,"Rear bumper:coating,exchange"
3087,1,14,35,387219,"Rear bumper:coating,exchange"
3088,1,14,35,437238,"Bumper:coating,exchange"
3089,1,15,39,346459,"Bumper:coating,exchange"
3090,51,53,53,363469,"Front bumper:sheet_metal,exchange;Bumper:coating"
3091,1,1,1,274849,"Rear bumper:coating,exchange"
3092,81,81,81,763518,"Bumper:coating,exchange"
3093,1,14,38,408899,"Rear bumper:coating,exchange"
3094,1,8,34,498589,"Rear bumper:coating,exchange"
3095,81,81,83,224058,"Rear bumper:coating,exchange"
3096,97,150,152,292814,"Rear bumper:coating,exchange"
3097,97,150,152,306958,"Front bumper:exchange,coating"
3098,1,4,4,236003,"Front bumper:exchange,coating"
3099,97,144,147,626758,"Front bumper:exchange,coating"
3100,97,150,152,260647,"Front bumper:exchange,coating"
3101,97,144,147,273375,"Rear bumper:coating,exchange"
3102,97,162,168,591505,"Rear bumper:coating,exchange"
3103,97,144,147,446448,"Front bumper:exchange,coating"
3104,97,99,165,18690,Wheel:exchange
3105,97,156,156,313055,"Rear bumper:coating,exchange"
3106,97,99,165,375483,"Front bumper:exchange,coating"
3107,97,162,168,222448,"Rear bumper:coating,exchange"
3108,97,99,165,356217,"Front bumper:exchange,coating"
3109,97,144,147,307473,"Rear bumper:coating,exchange"
3110,97,133,133,280489,"Rear bumper:coating,exchange"
3111,97,162,162,441028,"Front bumper:exchange,coating"
3112,97,158,158,320525,"Rear bumper:coating,exchange"
3113,97,144,147,273858,"Front bumper:exchange,coating"
3114,97,105,106,300055,"Rear bumper:coating,exchange"
3115,97,150,154,203098,"Front bumper:exchange,coating"
3116,97,105,130,335121,"Rear bumper:coating,exchange"
3117,97,118,120,678781,"Rear bumper:coating,exchange"
3118,97,99,165,338081,"Rear bumper:coating,exchange"
3119,97,150,152,340093,"Rear bumper:coating,exchange"
3120,97,144,147,230028,"Rear bumper:coating,exchange"
3121,97,99,164,303837,"Front bumper:exchange,coating"
3122,97,158,158,497935,"Rear bumper:coating,exchange"
3123,97,118,122,563867,"Rear bumper:coating,exchange"
3124,97,99,99,338081,"Rear bumper:coating,exchange"
3125,97,144,147,277605,"Front bumper:exchange,coating"
3126,97,162,162,282551,"Front bumper:exchange,coating"
3127,97,97,97,390457,"Front bumper:exchange,coating"
3128,97,114,115,247177,"Front bumper:exchange,coating"
3129,97,114,114,305763,"Rear bumper:coating,exchange"
3130,97,105,106,305204,"Rear bumper:coating,exchange"
3131,97,105,130,309628,"Front bumper:exchange,coating"
3132,97,158,158,326130,"Rear bumper:coating,exchange"
3133,97,150,152,222108,"Front bumper:exchange,coating"
3134,51,64,64,445958,"Rear bumper:coating,exchange"
3135,97,144,146,333590,"Rear bumper:coating,exchange"
3136,97,107,108,719983,"Rear bumper:coating,exchange"
3137,97,150,154,316509,"Rear bumper:coating,exchange"
3138,97,133,134,432091,"Rear bumper:coating,exchange"
3139,97,105,130,807167,"Front bumper:exchange,coating"
3140,97,105,106,316106,"Front bumper:exchange,coating"
3141,97,162,163,339944,"Front bumper:exchange,coating"
3142,97,107,109,314509,"Front bumper:exchange,coating"
3143,97,162,162,380713,"Front bumper:exchange,coating"
3144,97,144,147,308037,"Front bumper:exchange,coating"
3145,97,105,106,280881,"Front bumper:exchange,coating"
3146,97,105,106,358018,"Rear bumper:coating,exchange"
3147,97,150,152,254078,"Rear bumper:coating,exchange"
3148,97,114,114,247667,"Front bumper:exchange,coating"
3149,97,114,114,307107,"Rear bumper:coating,exchange"
3150,97,105,106,312357,"Rear bumper:coating,exchange"
3151,1,14,35,207172,"Front bumper:exchange,coating"
3152,97,114,114,434527,"Rear bumper:coating,exchange"
3153,97,107,107,209758,"Rear bumper:coating,exchange"
3154,97,99,165,203730,Wheel:exchange
3155,97,99,165,322747,"Rear bumper:coating,exchange"
3156,81,95,95,264402,"Rear bumper:coating,exchange"
3157,1,13,16,544420,"Rear bumper:coating,exchange"
3158,97,162,162,302658,"Front bumper:exchange,coating"
3159,97,105,106,298130,"Rear bumper:coating,exchange"
3160,97,133,133,591017,"Rear bumper:coating,exchange"
3161,97,162,162,403558,"Front bumper:exchange,coating"
3162,97,150,153,257925,"Rear bumper:coating,exchange"
3163,97,105,106,303152,"Rear bumper:coating,exchange"
3164,1,15,39,522498,"Rear bumper:coating,exchange"
3165,97,133,133,678404,"Rear bumper:coating,exchange"
3166,97,162,162,356538,"Rear bumper:coating,exchange"
3167,97,105,106,362521,"Rear bumper:coating,exchange"
3168,97,150,152,500678,"Front bumper:exchange,coating"
3169,97,144,147,293728,"Front bumper:exchange,coating"
3170,97,99,164,334456,"Rear bumper:coating,exchange"
3171,97,110,110,303995,"Rear bumper:coating,exchange"
3172,97,144,147,311968,"Rear bumper:coating,exchange"
3173,97,105,130,331111,"Front bumper:exchange,coating"
3174,97,114,114,336623,"Rear bumper:coating,exchange"
3175,97,144,147,262128,"Front bumper:exchange,coating"
3176,97,99,165,322747,"Rear bumper:coating,exchange"
3177,1,14,35,221327,"Rear bumper:coating,exchange"
3178,1,8,34,296750,"Front bumper:exchange,coating"
3179,97,144,147,252768,"Front bumper:exchange,coating"
3180,97,99,165,311427,"Rear bumper:coating,exchange"
3181,97,162,162,443608,"Front bumper:exchange,coating"
3182,1,30,30,343503,"Rear bumper:coating,exchange"
3183,97,162,162,218708,"Rear bumper:coating,exchange"
3184,97,144,147,255207,"Front bumper:exchange,coating"
3185,97,144,147,320662,"Rear bumper:coating,exchange"
3186,97,114,114,302773,"Rear bumper:coating,exchange"
3187,97,99,165,311427,"Rear bumper:coating,exchange"
3188,97,150,152,311482,"Rear bumper:coating,exchange"
3189,97,144,147,271532,"Rear bumper:coating,exchange"
3190,97,99,165,480731,"Front bumper:exchange,coating"
3191,97,99,164,296997,"Bumper:repair;Front bumper:exchange,coating"
3192,1,13,42,348965,"Front bumper:exchange,coating"
3193,97,105,106,310278,"Rear bumper:coating,exchange"
3194,97,99,165,314777,"Rear bumper:coating,exchange"
3195,97,99,165,326408,"Rear bumper:coating,exchange"
3196,97,133,133,659792,"Front bumper:exchange,coating"
3197,97,150,154,405849,"Front bumper:exchange,coating"
3198,97,99,165,100640,Wheel:exchange;Wheel:exchange
3199,97,144,147,680141,"Rear bumper:coating,exchange"
3200,97,144,147,318432,"Rear bumper:coating,exchange"
3201,97,150,152,262567,"Front bumper:exchange,coating"
3202,97,131,159,153070,Wheel:exchange
3203,97,97,97,689400,Wheel:exchange;Wheel:exchange
3204,97,158,158,323137,"Rear bumper:coating,exchange"
3205,97,105,130,326258,"Rear bumper:coating,exchange"
3206,97,114,117,244942,"Front bumper:exchange,coating"
3207,97,162,162,297022,"Rear bumper:coating,exchange"
3208,97,158,158,370702,"Front bumper:exchange,coating"
3209,97,114,115,294608,"Rear bumper:coating,exchange"
3210,97,105,130,298572,"Front bumper:exchange,coating"
3211,97,99,165,339009,"Rear bumper:coating,exchange"
3212,97,131,159,271017,"Front bumper:exchange,coating"
3213,97,162,162,385638,"Rear bumper:coating,exchange"
3214,97,144,147,308037,"Front bumper:exchange,coating"
3215,97,105,106,310653,"Rear bumper:coating,exchange"
3216,97,144,147,677458,"Rear bumper:coating,exchange"
3217,97,144,147,328645,"Rear bumper:coating,exchange"
3218,97,99,99,440797,"Front bumper:exchange,coating"
3219,97,114,115,472881,"Rear bumper:coating,exchange"
3220,97,99,165,341441,"Rear bumper:coating,exchange"
3221,97,114,114,311918,"Rear bumper:coating,exchange"
3222,97,99,99,440161,"Front bumper:exchange,coating"
3223,97,150,152,226338,"Rear bumper:coating,exchange"
3224,97,105,130,355441,"Rear bumper:coating,exchange"
3225,97,99,164,844345,"Front bumper:exchange,coating"
3226,97,118,122,279138,"Rear bumper:coating,exchange"
3227,97,150,152,348930,"Rear bumper:coating,exchange"
3228,97,99,164,367149,"Bumper:repair;Front bumper:repair,coating"
3229,97,133,133,303637,"Rear bumper:coating,exchange"
3230,97,158,158,329277,"Rear bumper:coating,exchange"
3231,97,99,165,374958,"Rear bumper:coating,exchange"
3232,97,99,99,346262,"Front bumper:exchange,coating"
3233,97,99,165,319207,"Rear bumper:coating,exchange"
3234,97,114,114,250022,"Front bumper:exchange,coating"
3235,97,158,158,326387,"Rear bumper:coating,exchange"
3236,97,114,114,361941,"Rear bumper:coating,exchange"
3237,97,144,147,271532,"Rear bumper:coating,exchange"
3238,81,81,83,196303,"Rear bumper:coating,exchange"
3239,97,99,99,311209,"Rear bumper:coating,exchange"
3240,81,82,82,331883,"Rear bumper:coating,exchange"
3241,97,118,122,335111,"Front bumper:exchange,coating"
3242,97,118,122,275245,"Rear bumper:coating,exchange"
3243,97,99,165,354762,"Front bumper:exchange,coating"
3244,1,13,42,327258,"Front bumper:exchange,coating"
3245,97,150,152,281227,"Rear bumper:coating,exchange"
3246,97,156,156,357825,"Rear bumper:coating,exchange"
3247,97,144,147,328645,"Rear bumper:coating,exchange"
3248,97,105,106,269148,"Front bumper:exchange,coating"
3249,97,105,106,522842,"Rear bumper:coating,exchange"
3250,97,114,114,307977,"Rear bumper:coating,exchange"
3251,97,162,162,232208,"Front bumper:exchange,coating"
3252,97,114,114,366048,"Rear bumper:coating,exchange"
3253,97,105,106,269148,"Front bumper:exchange,coating"
3254,97,162,163,263390,Wheel:exchange
3255,1,13,42,383199,"Rear bumper:coating,exchange"
3256,97,105,106,324182,"Front bumper:exchange,coating"
3257,97,105,106,269148,"Front bumper:exchange,coating"
3258,97,99,165,319107,"Rear bumper:coating,exchange"
3259,97,150,154,470577,"Rear bumper:coating,exchange"
3260,1,22,22,494628,"Rear bumper:coating,exchange"
3261,97,162,163,845339,"Rear bumper:coating,exchange"
3262,97,144,147,337628,"Rear bumper:coating,exchange"
3263,97,99,165,182600,Wheel:exchange;Wheel:exchange
3264,97,144,145,265888,"Front bumper:exchange,coating"
3265,1,1,3,325338,"Rear bumper:coating,exchange"
3266,97,162,162,296348,"Front bumper:exchange,coating"
3267,97,118,126,331958,"Front bumper:exchange,coating"
3268,97,144,147,766080,"Rear bumper:coating,exchange"
3269,97,105,130,442760,"Rear bumper:coating,exchange"
3270,97,144,147,317920,"Front bumper:exchange,coating"
3271,97,105,105,965209,"Bumper:coating,exchange"
3272,97,105,106,310726,"Rear bumper:coating,exchange"
3273,97,114,114,302838,"Rear bumper:coating,exchange"
3274,97,150,154,210448,"Rear bumper:coating,exchange"
3275,97,105,106,298419,"Rear bumper:coating,exchange"
3276,97,144,147,490428,"Rear bumper:coating,exchange"
3277,97,131,159,270807,"Rear bumper:coating,exchange"
3278,97,99,165,326107,"Rear bumper:coating,exchange"
3279,1,14,35,229658,"Front bumper:exchange,coating"
3280,97,144,147,515198,"Rear bumper:coating,exchange"
3281,97,150,152,270904,"Rear bumper:coating,exchange"
3282,97,114,114,299198,"Rear bumper:coating,exchange"
3283,1,15,39,237178,"Rear bumper:coating,exchange"
3284,71,75,79,227196,"Front bumper:exchange,coating"
3285,97,105,106,283967,"Rear bumper:coating,exchange"
3286,97,99,165,455000,Wheel:exchange
3287,97,162,162,273899,"Rear bumper:coating,exchange"
3288,81,90,90,230428,"Front bumper:exchange,coating"
3289,97,144,147,236038,"Front bumper:exchange,coating"
3290,1,14,35,186168,"Rear bumper:coating,exchange"
3291,97,162,162,228568,"Front bumper:exchange,coating"
3292,97,118,122,439238,"Rear bumper:coating,exchange"
3293,81,81,81,183878,"Rear bumper:coating,exchange"
3294,97,118,122,531770,"Rear bumper:coating,exchange"
3295,97,105,130,330240,"Front bumper:exchange,coating"
3296,97,150,154,221008,"Rear bumper:coating,exchange"
3297,97,162,162,254148,"Rear bumper:coating,exchange"
3298,97,105,106,286920,"Front bumper:exchange,coating"
3299,97,150,152,233738,"Front bumper:exchange,coating"
3300,97,150,152,229398,"Rear bumper:coating,exchange"
3301,97,133,133,321670,"Rear bumper:coating,exchange"
3302,97,133,133,212517,"Front bumper:exchange,coating"
3303,97,114,114,322487,"Rear bumper:coating,exchange"
3304,97,99,165,334487,"Rear bumper:coating,exchange"
3305,97,105,106,382030,"Rear bumper:coating,exchange"
3306,97,156,156,434768,"Rear bumper:coating,exchange"
3307,97,162,162,627088,"Front bumper:exchange,coating"
3308,97,114,114,328418,"Rear bumper:coating,exchange"
3309,97,110,110,340128,"Front bumper:exchange,coating"
3310,97,105,106,224358,"Front bumper:exchange,coating"
3311,97,99,165,304868,"Rear bumper:coating,exchange"
3312,97,105,130,369165,"Front bumper:exchange,coating"
3313,1,10,10,254038,"Front bumper:exchange,coating"
3314,97,99,164,291353,"Front bumper:exchange,coating"
3315,97,105,106,338084,"Rear bumper:coating,exchange"
3316,97,99,165,309978,"Front bumper:exchange,coating"
3317,97,114,114,333901,"Rear bumper:coating,exchange"
3318,1,1,1,274988,"Rear bumper:coating,exchange"
3319,71,75,79,225628,"Front bumper:exchange,coating"
3320,97,162,162,536558,"Rear bumper:coating,exchange"
3321,97,118,118,548222,"Rear bumper:coating,exchange"
3322,97,158,158,297828,"Rear bumper:coating,exchange"
3323,97,144,147,237138,"Rear bumper:coating,exchange"
3324,1,15,39,456510,Wheel:exchange
3325,97,150,152,217158,"Rear bumper:coating,exchange"
3326,97,105,130,334199,"Rear bumper:coating,exchange"
3327,97,105,130,325449,"Rear bumper:coating,exchange"
3328,97,150,154,258711,"Rear bumper:coating,exchange"
3329,1,22,22,407068,"Rear bumper:coating,exchange"
3330,97,97,97,398822,"Front bumper:exchange,coating"
3331,1,18,45,327032,"Front bumper:exchange,coating"
3332,1,14,35,243742,"Front bumper:exchange,coating"
3333,97,99,165,307658,"Front bumper:exchange,coating"
3334,97,162,162,528008,"Rear bumper:coating,exchange"
3335,97,162,162,556809,"Front bumper:exchange,coating"
3336,97,144,147,589128,"Rear bumper:coating,exchange"
3337,97,97,97,289088,"Rear bumper:coating,exchange"
3338,97,150,152,267200,Wheel:exchange
3339,97,114,114,256878,"Front bumper:exchange,coating"
3340,97,150,152,267586,"Rear bumper:coating,exchange"
3341,97,162,162,725888,"Rear bumper:coating,exchange"
3342,97,105,130,360475,"Front bumper:exchange,coating"
3343,97,105,106,335368,"Rear bumper:coating,exchange"
3344,1,14,35,198598,"Rear bumper:coating,exchange"
3345,97,150,152,245558,"Rear bumper:coating,exchange"
3346,97,144,147,248618,"Front bumper:exchange,coating"
3347,71,75,79,222968,"Front bumper:exchange,coating"
3348,97,162,162,550409,"Front bumper:exchange,coating"
3349,1,13,42,570583,"Front bumper:exchange,coating"
3350,97,144,147,307708,"Rear bumper:coating,exchange"
3351,71,80,80,291298,"Rear bumper:coating,exchange"
3352,97,114,114,366782,"Rear bumper:coating,exchange"
3353,97,114,114,319111,"Rear bumper:coating,exchange"
3354,97,118,118,252418,"Rear bumper:coating,exchange"
3355,1,15,40,422578,"Rear bumper:repair,coating,exchange"
3356,1,13,42,293358,"Rear bumper:coating,exchange"
3357,1,14,38,195538,"Rear bumper:coating,exchange"
3358,97,97,97,589818,"Front bumper:exchange,coating"
3359,97,150,153,286958,"Rear bumper:coating,exchange"
3360,97,144,145,283698,"Front bumper:exchange,coating"
3361,97,118,121,487068,"Rear bumper:coating,exchange"
3362,97,150,152,224748,"Front bumper:exchange,coating"
3363,1,14,35,178798,"Front bumper:exchange,coating"
3364,97,150,152,252288,"Rear bumper:coating,exchange"
3365,97,156,156,244298,"Front bumper:exchange,coating"
3366,1,15,39,270058,"Rear bumper:coating,exchange"
3367,97,162,162,247188,"Front bumper:exchange,coating"
3368,97,150,152,233738,"Front bumper:exchange,coating"
3369,97,105,130,412668,"Rear bumper:coating,exchange"
3370,51,64,64,345698,"Rear bumper:coating,exchange"
3371,97,150,152,468838,"Front bumper:exchange,coating"
3372,97,144,147,448808,"Front bumper:exchange,coating"
3373,97,144,145,319938,"Front bumper:exchange,coating"
3374,1,1,3,322978,"Rear bumper:coating,exchange"
3375,97,144,145,299998,"Front bumper:exchange,coating"
3376,1,13,42,417728,"Rear bumper:coating,exchange"
3377,1,15,31,557408,"Rear bumper:coating,exchange"
3378,1,1,1,301788,"Rear bumper:coating,exchange"
3379,97,150,152,271588,"Front bumper:exchange,coating"
3380,97,150,154,258738,"Front bumper:exchange,coating"
3381,97,144,145,589028,"Rear bumper:coating,exchange"
3382,97,105,106,320528,"Rear bumper:coating,exchange"
3383,97,99,165,388768,"Front bumper:exchange,coating"
3384,97,105,130,370298,"Front bumper:exchange,coating"
3385,1,15,40,312498,"Front bumper:exchange,coating"
3386,97,107,109,79800,Wheel:exchange
3387,97,150,154,223918,"Front bumper:exchange,coating"
3388,97,105,106,264198,"Rear bumper:coating,exchange"
3389,97,114,114,315068,"Front bumper:exchange,coating"
3390,97,137,137,429788,"Rear bumper:coating,exchange"
3391,97,118,122,328048,"Rear bumper:coating,exchange"
3392,97,97,97,391178,"Front bumper:exchange,coating"
3393,97,155,155,322998,"Rear bumper:coating,exchange"
3394,97,99,99,341358,"Rear bumper:coating,exchange"
3395,97,144,147,265558,"Rear bumper:coating,exchange"
3396,97,144,145,287798,"Rear bumper:coating,exchange"
3397,97,158,158,306978,"Rear bumper:coating,exchange"
3398,97,150,152,266548,"Rear bumper:coating,exchange"
3399,1,8,8,431678,"Front bumper:exchange,coating"
3400,97,118,122,285127,"Rear bumper:coating,exchange"
3401,1,13,42,359318,"Rear bumper:coating,exchange"
3402,1,8,34,373068,"Rear bumper:coating,exchange"
3403,97,114,115,267338,"Front bumper:exchange,coating"
3404,97,105,130,271258,"Front bumper:exchange,coating"
3405,97,105,106,270058,"Rear bumper:coating,exchange"
3406,97,118,126,376808,"Front bumper:exchange,coating"
3407,97,118,122,358038,"Front bumper:exchange,coating"
3408,1,8,34,368878,"Rear bumper:coating,exchange"
3409,97,118,122,302218,"Front bumper:exchange,coating"
3410,97,144,147,280348,"Rear bumper:coating,exchange"
3411,1,18,49,195968,"Rear bumper:coating,exchange"
3412,1,22,22,155091,Wheel:exchange
3413,1,14,35,174278,"Front bumper:exchange,coating"
3414,97,105,106,1207548,"Front bumper:exchange,coating"
3415,97,99,165,392558,"Front bumper:exchange,coating"
3416,81,89,89,271798,"Front bumper:exchange,coating"
3417,1,22,22,227468,"Rear bumper:coating,exchange"
3418,97,162,163,365638,"Rear bumper:coating,exchange"
3419,97,162,163,337708,"Rear bumper:coating,exchange"
3420,1,13,42,383568,"Front bumper:exchange,coating"
3421,97,99,164,375868,"Rear bumper:coating,exchange"
3422,1,14,37,214328,"Front bumper:exchange,coating"
3423,97,114,114,366048,"Rear bumper:coating,exchange"
