,maker,model,detail,category_id,cnt,cost_total,repair,exchange,repaired
5118,현대,쏘나타,쏘나타(19),as-0036201,419.0,762719.0,"Bumper:coating,exchange","Bumper:coating,exchange",
5119,현대,쏘나타,쏘나타(19),as-0035942,241.0,396919.0,"Bumper:coating,exchange","Bumper:coating,exchange",
5120,현대,쏘나타,쏘나타(19),as-0035885,198.0,434569.0,"Bumper:coating,exchange","Bumper:coating,exchange",
5121,현대,쏘나타,쏘나타(19),as-0035803,141.0,361919.0,"Bumper:coating,exchange","Bumper:coating,exchange",
5122,현대,쏘나타,쏘나타(19),as-0035633,27.0,533789.0,"Bumper:coating,repair",,"Bumper:coating,repair"
5123,현대,아반떼,아반떼 하이브리드 LPi,,,,,,
5124,현대,아반떼,아반떼(20)-CN7,as-0002472,1467.0,346117.0,Front bumper:repair;Bumper:coating,,Front bumper:repair;Bumper:coating
5125,현대,아반떼,아반떼(20)-CN7,as-0007051,4118.0,269109.0,"Bumper:coating,exchange","Bumper:coating,exchange",
5126,현대,아반떼,아반떼(20)-CN7,as-0021304,11281.0,339827.0,Front bumper:repair;Bumper:coating,,Front bumper:repair;Bumper:coating
5127,현대,아반떼,아반떼(20)-CN7,as-0025564,13453.0,416290.0,"Bumper:coating,repair,exchange","Bumper:coating,repair,exchange",
5128,현대,아반떼,아반떼(20)-CN7,as-0052097,29991.0,286259.0,"Bumper:coating,exchange","Bumper:coating,exchange",
5129,현대,아반떼,아반떼(20)-CN7,as-0064597,37772.0,373599.0,"Bumper:coating,exchange","Bumper:coating,exchange",
5130,현대,아반떼,아반떼(20)-CN7,as-0068276,39644.0,205469.0,Bumper:coating,,Bumper:coating
5131,현대,아반떼,아반떼(20)-CN7,as-0083171,49198.0,313609.0,"Bumper:coating,exchange","Bumper:coating,exchange",
5132,현대,아반떼,아반떼(20)-CN7,as-0091608,53203.0,581889.0,"Bumper:coating,exchange","Bumper:coating,exchange",
5133,현대,아반떼,아반떼(20)-CN7,as-0092042,53379.0,148480.0,Wheel:exchange,Wheel:exchange,
5134,현대,아반떼,아반떼(20)-CN7,as-0092042,33379.0,148480.0,Wheel:exchange,Wheel:exchange,
5135,현대,아반떼,아반떼(20)-CN7,as-0091608,33203.0,581889.0,"Bumper:coating,exchange","Bumper:coating,exchange",
5136,현대,아반떼,아반떼(20)-CN7,as-0083171,29198.0,313609.0,"Bumper:coating,exchange","Bumper:coating,exchange",
5137,현대,아반떼,아반떼(20)-CN7,as-0068276,19644.0,205469.0,Bumper:coating,,Bumper:coating
5138,현대,아반떼,아반떼(20)-CN7,as-0064597,17772.0,373599.0,"Bumper:coating,exchange","Bumper:coating,exchange",
5139,현대,아반떼,아반떼(20)-CN7,as-0052097,9991.0,286259.0,"Bumper:coating,exchange","Bumper:coating,exchange",
5140,현대,아반떼,아반떼AD(16),as-0000320,190.0,268716.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
5141,현대,아반떼,아반떼AD(16),as-0000664,371.0,280246.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
5142,현대,아반떼,아반떼AD(16),as-0001405,800.0,420079.0,Bumper:coating,,Bumper:coating
5143,현대,아반떼,아반떼AD(16),as-0001416,807.0,309469.0,"Bumper:coating,exchange","Bumper:coating,exchange",
5144,현대,아반떼,아반떼AD(16),as-0001478,845.0,224799.0,"Bumper:coating,exchange","Bumper:coating,exchange",
5145,현대,아반떼,아반떼AD(16),as-0001733,1014.0,392049.0,"Bumper:coating,exchange","Bumper:coating,exchange",
5146,현대,아반떼,아반떼AD(16),as-0001940,1150.0,335487.0,Front bumper:repair;Bumper:coating,,Front bumper:repair;Bumper:coating
5147,현대,아반떼,아반떼AD(16),as-0002119,1276.0,400037.0,Front bumper:repair;Bumper:coating,,Front bumper:repair;Bumper:coating
5148,현대,아반떼,아반떼AD(16),as-0002263,1354.0,323617.0,Front bumper:repair;Bumper:coating,,Front bumper:repair;Bumper:coating
5149,현대,아반떼,아반떼AD(16),as-0002640,1564.0,337559.0,"Bumper:coating,exchange","Bumper:coating,exchange",
5150,현대,아반떼,아반떼AD(16),as-0002650,1571.0,4650.0,Side mirror:exchange,Side mirror:exchange,
5151,현대,아반떼,아반떼AD(16),as-0002688,1592.0,1012639.0,"Bumper:coating,exchange","Bumper:coating,exchange",
5152,현대,아반떼,아반떼AD(16),as-0002769,1638.0,320869.0,"Bumper:coating,exchange","Bumper:coating,exchange",
5153,현대,아반떼,아반떼AD(16),as-0004722,2728.0,440199.0,"Bumper:coating,exchange","Bumper:coating,exchange",
5154,현대,아반떼,아반떼AD(16),as-0004737,2737.0,323589.0,Bumper:coating,,Bumper:coating
5155,현대,아반떼,아반떼AD(16),as-0005960,3453.0,496878.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
5156,현대,아반떼,아반떼AD(16),as-0006278,3651.0,337118.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
5157,현대,아반떼,아반떼AD(16),as-0006415,3743.0,330229.0,"Bumper:coating,exchange","Bumper:coating,exchange",
5158,현대,아반떼,아반떼AD(16),as-0006601,3854.0,158329.0,"Bumper:coating,exchange","Bumper:coating,exchange",
5159,현대,아반떼,아반떼AD(16),as-0006626,3874.0,595499.0,"Bumper:coating,exchange","Bumper:coating,exchange",
5160,현대,아반떼,아반떼AD(16),as-0007238,4212.0,441219.0,"Bumper:coating,repair",,"Bumper:coating,repair"
5161,현대,아반떼,아반떼AD(16),as-0009155,5077.0,101709.0,Wheel:exchange,Wheel:exchange,
5162,현대,아반떼,아반떼AD(16),as-0009428,5204.0,322348.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
5163,현대,아반떼,아반떼AD(16),as-0009922,5448.0,423948.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
5164,현대,아반떼,아반떼AD(16),as-0012859,6671.0,289729.0,"Bumper:coating,repair",,"Bumper:coating,repair"
5165,현대,아반떼,아반떼AD(16),as-0013033,6755.0,297389.0,"Bumper:coating,repair",,"Bumper:coating,repair"
5166,현대,아반떼,아반떼AD(16),as-0013191,6846.0,288059.0,"Bumper:coating,repair",,"Bumper:coating,repair"
5167,현대,아반떼,아반떼AD(16),as-0013652,7092.0,192309.0,"Bumper:coating,exchange","Bumper:coating,exchange",
5168,현대,아반떼,아반떼AD(16),as-0014149,7353.0,192309.0,"Bumper:coating,exchange","Bumper:coating,exchange",
5169,현대,아반떼,아반떼AD(16),as-0018955,9911.0,199808.0,Front bumper:coating,,Front bumper:coating
5170,현대,아반떼,아반떼AD(16),as-0019609,10279.0,263918.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
5171,현대,아반떼,아반떼AD(16),as-0020585,10870.0,351039.0,"Bumper:coating,exchange","Bumper:coating,exchange",
5172,현대,아반떼,아반떼AD(16),as-0020867,11037.0,561720.0,"Bumper:coating,exchange","Bumper:coating,exchange",
5173,현대,아반떼,아반떼AD(16),as-0021149,11181.0,263498.0,Front bumper:repair;Bumper:coating,,Front bumper:repair;Bumper:coating
5174,현대,아반떼,아반떼AD(16),as-0021774,11555.0,480377.0,Front bumper:repair;Bumper:coating,,Front bumper:repair;Bumper:coating
5175,현대,아반떼,아반떼AD(16),as-0022391,11896.0,237598.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
5176,현대,아반떼,아반떼AD(16),as-0023578,12477.0,294198.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
5177,현대,아반떼,아반떼AD(16),as-0024555,12946.0,236870.0,"Bumper:coating,exchange","Bumper:coating,exchange",
5178,현대,아반떼,아반떼AD(16),as-0024701,13029.0,572958.0,"Bumper:coating,repair,exchange","Bumper:coating,repair,exchange",
5179,현대,아반떼,아반떼AD(16),as-0024779,13069.0,375219.0,"Bumper:coating,repair,exchange","Bumper:coating,repair,exchange",
5180,현대,아반떼,아반떼AD(16),as-0024798,13081.0,272790.0,"Bumper:coating,exchange","Bumper:coating,exchange",
5181,현대,아반떼,아반떼AD(16),as-0024928,13150.0,268780.0,"Bumper:coating,exchange","Bumper:coating,exchange",
5182,현대,아반떼,아반떼AD(16),as-0025122,13246.0,522299.0,"Bumper:coating,repair,exchange","Bumper:coating,repair,exchange",
5183,현대,아반떼,아반떼AD(16),as-0025215,13292.0,355340.0,"Bumper:coating,repair",,"Bumper:coating,repair"
5184,현대,아반떼,아반떼AD(16),as-0026049,13642.0,275758.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
5185,현대,아반떼,아반떼AD(16),as-0027507,14456.0,551929.0,"Bumper:coating,exchange","Bumper:coating,exchange",
5186,현대,아반떼,아반떼AD(16),as-0028026,14770.0,324739.0,"Bumper:coating,exchange","Bumper:coating,exchange",
5187,현대,아반떼,아반떼AD(16),as-0028444,15025.0,254849.0,"Bumper:coating,repair",,"Bumper:coating,repair"
5188,현대,아반떼,아반떼AD(16),as-0028505,15061.0,547119.0,"Bumper:coating,exchange","Bumper:coating,exchange",
5189,현대,아반떼,아반떼AD(16),as-0029249,15509.0,314536.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
5190,현대,아반떼,아반떼AD(16),as-0029559,15713.0,328128.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
5191,현대,아반떼,아반떼AD(16),as-0029776,15853.0,345179.0,"Bumper:coating,repair",,"Bumper:coating,repair"
5192,현대,아반떼,아반떼AD(16),as-0029777,15854.0,334579.0,"Bumper:coating,repair",,"Bumper:coating,repair"
5193,현대,아반떼,아반떼AD(16),as-0029783,15857.0,277059.0,"Bumper:coating,exchange","Bumper:coating,exchange",
5194,현대,아반떼,아반떼AD(16),as-0029787,15860.0,402979.0,"Bumper:coating,repair",,"Bumper:coating,repair"
5195,현대,아반떼,아반떼AD(16),as-0030815,16550.0,300558.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
5196,현대,아반떼,아반떼AD(16),as-0031244,16829.0,406108.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
5197,현대,아반떼,아반떼AD(16),as-0031923,17275.0,350486.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
5198,현대,아반떼,아반떼AD(16),as-0031954,17293.0,262726.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
5199,현대,아반떼,아반떼AD(16),as-0032815,17882.0,219909.0,"Bumper:coating,exchange","Bumper:coating,exchange",
5200,현대,아반떼,아반떼AD(16),as-0032955,17977.0,279436.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
5201,현대,아반떼,아반떼AD(16),as-0033373,18286.0,267448.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
5202,현대,아반떼,아반떼AD(16),as-0033733,18556.0,337319.0,"Bumper:coating,repair",,"Bumper:coating,repair"
5203,현대,아반떼,아반떼AD(16),as-0033775,18590.0,394109.0,"Bumper:coating,repair",,"Bumper:coating,repair"
5204,현대,아반떼,아반떼AD(16),as-0033949,18713.0,269589.0,"Bumper:coating,repair",,"Bumper:coating,repair"
5205,현대,아반떼,아반떼AD(16),as-0033973,18733.0,257269.0,"Bumper:coating,exchange","Bumper:coating,exchange",
5206,현대,아반떼,아반떼AD(16),as-0034001,18754.0,242039.0,"Bumper:coating,exchange","Bumper:coating,exchange",
5207,현대,아반떼,아반떼AD(16),as-0034126,18840.0,2186209.0,"Bumper:coating,exchange","Bumper:coating,exchange",
5208,현대,아반떼,아반떼AD(16),as-0034306,18984.0,981349.0,"Bumper:coating,repair",,"Bumper:coating,repair"
5209,현대,아반떼,아반떼AD(16),as-0034492,19129.0,909339.0,"Bumper:coating,repair",,"Bumper:coating,repair"
5210,현대,아반떼,아반떼AD(16),as-0034543,19169.0,454220.0,"Bumper:coating,exchange","Bumper:coating,exchange",
5211,현대,아반떼,아반떼AD(16),as-0034645,19248.0,532369.0,"Bumper:coating,exchange","Bumper:coating,exchange",
5212,현대,아반떼,아반떼AD(16),as-0034659,19261.0,287339.0,"Bumper:coating,exchange","Bumper:coating,exchange",
5213,현대,아반떼,아반떼AD(16),as-0034714,19302.0,206219.0,"Bumper:coating,exchange","Bumper:coating,exchange",
5214,현대,아반떼,아반떼AD(16),as-0034786,19360.0,444469.0,"Bumper:coating,repair",,"Bumper:coating,repair"
5215,현대,아반떼,아반떼AD(16),as-0034903,19452.0,733809.0,"Bumper:coating,repair",,"Bumper:coating,repair"
5216,현대,아반떼,아반떼AD(16),as-0034967,19505.0,328919.0,"Bumper:coating,repair",,"Bumper:coating,repair"
5217,현대,아반떼,아반떼AD(16),as-0034971,19507.0,275519.0,"Bumper:coating,exchange","Bumper:coating,exchange",
5218,현대,아반떼,아반떼AD(16),as-0035091,19599.0,355977.0,Front bumper:repair;Bumper:coating,,Front bumper:repair;Bumper:coating
5219,현대,아반떼,아반떼AD(16),as-0035164,19660.0,308669.0,"Bumper:coating,exchange","Bumper:coating,exchange",
5220,현대,아반떼,아반떼AD(16),as-0035771,20119.0,395727.0,Front bumper:repair;Bumper:coating,,Front bumper:repair;Bumper:coating
5221,현대,아반떼,아반떼AD(16),as-0036158,20387.0,925659.0,"Bumper:coating,exchange","Bumper:coating,exchange",
5222,현대,아반떼,아반떼AD(16),as-0036378,20535.0,654849.0,Side mirror:exchange,Side mirror:exchange,
5223,현대,아반떼,아반떼AD(16),as-0036494,20617.0,429999.0,"Bumper:coating,repair",,"Bumper:coating,repair"
5224,현대,아반떼,아반떼AD(16),as-0036643,20719.0,264959.0,"Bumper:coating,exchange","Bumper:coating,exchange",
5225,현대,아반떼,아반떼AD(16),as-0036839,20839.0,467829.0,"Bumper:coating,exchange","Bumper:coating,exchange",
5226,현대,아반떼,아반떼AD(16),as-0037067,20995.0,670170.0,"Bumper:coating,exchange","Bumper:coating,exchange",
5227,현대,아반떼,아반떼AD(16),as-0037470,21249.0,364009.0,"Bumper:coating,exchange","Bumper:coating,exchange",
5228,현대,아반떼,아반떼AD(16),as-0037482,21257.0,403809.0,"Bumper:coating,exchange","Bumper:coating,exchange",
5229,현대,아반떼,아반떼AD(16),as-0039023,22169.0,232908.0,Front bumper:coating,,Front bumper:coating
5230,현대,아반떼,아반떼AD(16),as-0039107,22217.0,395448.0,"Front bumper:sheet_metal,exchange,coating","Front bumper:sheet_metal,exchange,coating",
5231,현대,아반떼,아반떼AD(16),as-0039662,22586.0,315296.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
5232,현대,아반떼,아반떼AD(16),as-0040283,23007.0,194529.0,"Bumper:coating,exchange","Bumper:coating,exchange",
5233,현대,아반떼,아반떼AD(16),as-0040398,23094.0,487352.0,"Front bumper:repair;Bumper:coating,exchange","Front bumper:repair;Bumper:coating,exchange",
5234,현대,아반떼,아반떼AD(16),as-0040455,23135.0,272142.0,Front bumper:repair;Bumper:coating,,Front bumper:repair;Bumper:coating
5235,현대,아반떼,아반떼AD(16),as-0040566,23219.0,475889.0,"Bumper:coating,exchange","Bumper:coating,exchange",
5236,현대,아반떼,아반떼AD(16),as-0040589,23232.0,550799.0,"Bumper:coating,exchange","Bumper:coating,exchange",
5237,현대,아반떼,아반떼AD(16),as-0041045,23557.0,377889.0,"Bumper:coating,exchange","Bumper:coating,exchange",
5238,현대,아반떼,아반떼AD(16),as-0041414,23795.0,437718.0,"Bumper:coating,exchange","Bumper:coating,exchange",
5239,현대,아반떼,아반떼AD(16),as-0041419,23798.0,220869.0,"Bumper:coating,exchange","Bumper:coating,exchange",
5240,현대,아반떼,아반떼AD(16),as-0041560,23886.0,289592.0,Front bumper:repair;Bumper:coating,,Front bumper:repair;Bumper:coating
5241,현대,아반떼,아반떼AD(16),as-0041720,23985.0,504801.0,"Front bumper:repair;Bumper:coating,exchange","Front bumper:repair;Bumper:coating,exchange",
5242,현대,아반떼,아반떼AD(16),as-0042069,24214.0,849152.0,Front bumper:repair;Bumper:coating,,Front bumper:repair;Bumper:coating
5243,현대,아반떼,아반떼AD(16),as-0042305,24350.0,478432.0,Front bumper:repair;Bumper:coating,,Front bumper:repair;Bumper:coating
5244,현대,아반떼,아반떼AD(16),as-0042458,24417.0,267996.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
5245,현대,아반떼,아반떼AD(16),as-0045122,25560.0,420845.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
5246,현대,아반떼,아반떼AD(16),as-0045501,25774.0,222338.0,Front bumper:coating,,Front bumper:coating
5247,현대,아반떼,아반떼AD(16),as-0045896,26022.0,267200.0,Wheel:exchange,Wheel:exchange,
5248,현대,아반떼,아반떼AD(16),as-0045923,26034.0,294488.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
5249,현대,아반떼,아반떼AD(16),as-0046870,26619.0,413638.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
5250,현대,아반떼,아반떼AD(16),as-0047267,26891.0,417028.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
5251,현대,아반떼,아반떼AD(16),as-0047741,27225.0,669793.0,"Bumper:coating,exchange","Bumper:coating,exchange",
5252,현대,아반떼,아반떼AD(16),as-0047792,27264.0,317859.0,"Bumper:coating,exchange","Bumper:coating,exchange",
5253,현대,아반떼,아반떼AD(16),as-0047825,27288.0,389249.0,"Bumper:coating,repair,exchange","Bumper:coating,repair,exchange",
5254,현대,아반떼,아반떼AD(16),as-0047939,27371.0,341099.0,Bumper:coating,,Bumper:coating
5255,현대,아반떼,아반떼AD(16),as-0047977,27395.0,697639.0,"Bumper:coating,repair,exchange","Bumper:coating,repair,exchange",
5256,현대,아반떼,아반떼AD(16),as-0047978,27396.0,697639.0,"Bumper:coating,repair,exchange","Bumper:coating,repair,exchange",
5257,현대,아반떼,아반떼AD(16),as-0048128,27504.0,317859.0,"Bumper:coating,exchange","Bumper:coating,exchange",
5258,현대,아반떼,아반떼AD(16),as-0048222,27579.0,406439.0,"Bumper:coating,repair,exchange","Bumper:coating,repair,exchange",
5259,현대,아반떼,아반떼AD(16),as-0048252,27602.0,406439.0,"Bumper:coating,repair,exchange","Bumper:coating,repair,exchange",
5260,현대,아반떼,아반떼AD(16),as-0048493,27770.0,375489.0,"Bumper:coating,repair",,"Bumper:coating,repair"
5261,현대,아반떼,아반떼AD(16),as-0048600,27848.0,446949.0,"Bumper:coating,repair,exchange","Bumper:coating,repair,exchange",
5262,현대,아반떼,아반떼AD(16),as-0048798,27972.0,331619.0,"Bumper:coating,exchange","Bumper:coating,exchange",
5263,현대,아반떼,아반떼AD(16),as-0048827,27993.0,446949.0,"Bumper:coating,repair,exchange","Bumper:coating,repair,exchange",
5264,현대,아반떼,아반떼AD(16),as-0048865,28013.0,549629.0,"Bumper:coating,exchange","Bumper:coating,exchange",
5265,현대,아반떼,아반떼AD(16),as-0048939,28063.0,446949.0,"Bumper:coating,repair,exchange","Bumper:coating,repair,exchange",
5266,현대,아반떼,아반떼AD(16),as-0049148,28193.0,460079.0,"Bumper:coating,repair,exchange","Bumper:coating,repair,exchange",
5267,현대,아반떼,아반떼AD(16),as-0049202,28234.0,588931.0,"Bumper:coating,exchange","Bumper:coating,exchange",
5268,현대,아반떼,아반떼AD(16),as-0049250,28257.0,457269.0,"Bumper:coating,repair,exchange","Bumper:coating,repair,exchange",
5269,현대,아반떼,아반떼AD(16),as-0049473,28392.0,657339.0,"Bumper:coating,repair,exchange","Bumper:coating,repair,exchange",
5270,현대,아반떼,아반떼AD(16),as-0049484,28397.0,429759.0,"Bumper:coating,repair,exchange","Bumper:coating,repair,exchange",
5271,현대,아반떼,아반떼AD(16),as-0051052,29407.0,617288.0,Bumper:coating,,Bumper:coating
5272,현대,아반떼,아반떼AD(16),as-0051320,29546.0,283298.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
5273,현대,아반떼,아반떼AD(16),as-0051602,29697.0,332958.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
5274,현대,아반떼,아반떼AD(16),as-0051867,29846.0,188749.0,"Bumper:coating,exchange","Bumper:coating,exchange",
5275,현대,아반떼,아반떼AD(16),as-0054139,31138.0,311216.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
5276,현대,아반떼,아반떼AD(16),as-0054284,31228.0,266528.0,Front bumper:coating,,Front bumper:coating
5277,현대,아반떼,아반떼AD(16),as-0055233,31777.0,307878.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
5278,현대,아반떼,아반떼AD(16),as-0056571,32555.0,324106.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
5279,현대,아반떼,아반떼AD(16),as-0057326,33053.0,302356.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
5280,현대,아반떼,아반떼AD(16),as-0057996,33489.0,319776.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
5281,현대,아반떼,아반떼AD(16),as-0058014,33501.0,568776.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
5282,현대,아반떼,아반떼AD(16),as-0058669,33945.0,368936.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
5283,현대,아반떼,아반떼AD(16),as-0058729,33992.0,199440.0,Wheel:exchange,Wheel:exchange,
5284,현대,아반떼,아반떼AD(16),as-0059063,34222.0,263366.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
5285,현대,아반떼,아반떼AD(16),as-0059211,34329.0,382696.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
5286,현대,아반떼,아반떼AD(16),as-0059646,34623.0,368936.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
5287,현대,아반떼,아반떼AD(16),as-0060480,35185.0,299649.0,"Bumper:coating,exchange","Bumper:coating,exchange",
5288,현대,아반떼,아반떼AD(16),as-0060636,35290.0,368936.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
5289,현대,아반떼,아반떼AD(16),as-0060811,35406.0,307559.0,"Bumper:coating,exchange","Bumper:coating,exchange",
5290,현대,아반떼,아반떼AD(16),as-0061456,35841.0,382077.0,Front bumper:repair;Bumper:coating,,Front bumper:repair;Bumper:coating
5291,현대,아반떼,아반떼AD(16),as-0061544,35888.0,317859.0,"Bumper:coating,exchange","Bumper:coating,exchange",
5292,현대,아반떼,아반떼AD(16),as-0061804,36039.0,364629.0,"Bumper:coating,exchange","Bumper:coating,exchange",
5293,현대,아반떼,아반떼AD(16),as-0062169,36243.0,317859.0,"Bumper:coating,exchange","Bumper:coating,exchange",
5294,현대,아반떼,아반떼AD(16),as-0062186,36257.0,599039.0,"Bumper:coating,exchange","Bumper:coating,exchange",
5295,현대,아반떼,아반떼AD(16),as-0062293,36314.0,368419.0,"Bumper:coating,exchange","Bumper:coating,exchange",
5296,현대,아반떼,아반떼AD(16),as-0062505,36458.0,487387.0,Front bumper:repair;Bumper:coating,,Front bumper:repair;Bumper:coating
5297,현대,아반떼,아반떼AD(16),as-0062537,36477.0,299649.0,"Bumper:coating,exchange","Bumper:coating,exchange",
5298,현대,아반떼,아반떼AD(16),as-0062686,36562.0,354977.0,Front bumper:repair;Bumper:coating,,Front bumper:repair;Bumper:coating
5299,현대,아반떼,아반떼AD(16),as-0062820,36639.0,556249.0,"Bumper:coating,exchange","Bumper:coating,exchange",
5300,현대,아반떼,아반떼AD(16),as-0062885,36676.0,328539.0,"Bumper:coating,exchange","Bumper:coating,exchange",
5301,현대,아반떼,아반떼AD(16),as-0062891,36680.0,608204.0,"Bumper:coating,exchange","Bumper:coating,exchange",
5302,현대,아반떼,아반떼AD(16),as-0063389,37005.0,1047639.0,"Bumper:coating,exchange","Bumper:coating,exchange",
5303,현대,아반떼,아반떼AD(16),as-0063485,37067.0,299649.0,"Bumper:coating,exchange","Bumper:coating,exchange",
5304,현대,아반떼,아반떼AD(16),as-0063510,37082.0,383187.0,Front bumper:repair;Bumper:coating,,Front bumper:repair;Bumper:coating
5305,현대,아반떼,아반떼AD(16),as-0063594,37139.0,360957.0,Front bumper:repair;Bumper:coating,,Front bumper:repair;Bumper:coating
5306,현대,아반떼,아반떼AD(16),as-0063740,37238.0,348386.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
5307,현대,아반떼,아반떼AD(16),as-0063892,37331.0,360957.0,Front bumper:repair;Bumper:coating,,Front bumper:repair;Bumper:coating
5308,현대,아반떼,아반떼AD(16),as-0063975,37391.0,333847.0,Front bumper:repair;Bumper:coating,,Front bumper:repair;Bumper:coating
5309,현대,아반떼,아반떼AD(16),as-0064007,37410.0,717007.0,Front bumper:repair;Bumper:coating,,Front bumper:repair;Bumper:coating
5310,현대,아반떼,아반떼AD(16),as-0065291,38167.0,405807.0,Front bumper:repair;Bumper:coating,,Front bumper:repair;Bumper:coating
5311,현대,아반떼,아반떼AD(16),as-0065358,38211.0,359872.0,Front bumper:repair;Bumper:coating,,Front bumper:repair;Bumper:coating
5312,현대,아반떼,아반떼AD(16),as-0065475,38279.0,382077.0,"Front bumper:repair;Bumper:coating,exchange","Front bumper:repair;Bumper:coating,exchange",
5313,현대,아반떼,아반떼AD(16),as-0065694,38410.0,317859.0,"Bumper:coating,exchange","Bumper:coating,exchange",
5314,현대,아반떼,아반떼AD(16),as-0066949,38985.0,310718.0,Front bumper:coating,,Front bumper:coating
5315,현대,아반떼,아반떼AD(16),as-0067300,39162.0,270989.0,Bumper:coating,,Bumper:coating
5316,현대,아반떼,아반떼AD(16),as-0067301,39163.0,314937.0,Front bumper:repair;Bumper:coating,,Front bumper:repair;Bumper:coating
5317,현대,아반떼,아반떼AD(16),as-0067425,39242.0,335066.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
5318,현대,아반떼,아반떼AD(16),as-0067790,39418.0,164000.0,Wheel:exchange,Wheel:exchange,
5319,현대,아반떼,아반떼AD(16),as-0067922,39477.0,147300.0,Wheel:exchange,Wheel:exchange,
5320,현대,아반떼,아반떼AD(16),as-0068085,39553.0,166160.0,Wheel:exchange,Wheel:exchange,
5321,현대,아반떼,아반떼AD(16),as-0069513,40337.0,236209.0,Side mirror:exchange,Side mirror:exchange,
5322,현대,아반떼,아반떼AD(16),as-0070069,40679.0,176469.0,"Bumper:coating,exchange","Bumper:coating,exchange",
5323,현대,아반떼,아반떼AD(16),as-0070176,40755.0,827009.0,"Bumper:coating,exchange","Bumper:coating,exchange",
5324,현대,아반떼,아반떼AD(16),as-0072409,42056.0,349359.0,Wheel:exchange,Wheel:exchange,
5325,현대,아반떼,아반떼AD(16),as-0072798,42319.0,809349.0,"Bumper:coating,exchange","Bumper:coating,exchange",
5326,현대,아반떼,아반떼AD(16),as-0072849,42354.0,453406.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
5327,현대,아반떼,아반떼AD(16),as-0073029,42462.0,286069.0,"Bumper:coating,exchange","Bumper:coating,exchange",
5328,현대,아반떼,아반떼AD(16),as-0073195,42579.0,460399.0,"Bumper:coating,exchange","Bumper:coating,exchange",
5329,현대,아반떼,아반떼AD(16),as-0073202,42585.0,395137.0,Front bumper:repair;Bumper:coating,,Front bumper:repair;Bumper:coating
5330,현대,아반떼,아반떼AD(16),as-0073263,42619.0,546879.0,"Bumper:coating,exchange","Bumper:coating,exchange",
5331,현대,아반떼,아반떼AD(16),as-0073264,42620.0,546879.0,"Bumper:coating,exchange","Bumper:coating,exchange",
5332,현대,아반떼,아반떼AD(16),as-0073331,42664.0,286069.0,"Bumper:coating,exchange","Bumper:coating,exchange",
5333,현대,아반떼,아반떼AD(16),as-0073362,42685.0,563827.0,"Front bumper:repair;Bumper:coating,exchange","Front bumper:repair;Bumper:coating,exchange",
5334,현대,아반떼,아반떼AD(16),as-0073592,42847.0,610851.0,Front bumper:repair;Bumper:coating,,Front bumper:repair;Bumper:coating
5335,현대,아반떼,아반떼AD(16),as-0073597,42852.0,982874.0,"Bumper:coating,exchange","Bumper:coating,exchange",
5336,현대,아반떼,아반떼AD(16),as-0073656,42895.0,535587.0,Front bumper:repair;Bumper:coating,,Front bumper:repair;Bumper:coating
