category_id,cnt,maker,model,detail,model_detail,cost_wages,cost_repairparts,cost_total,part,repair
as-0075422,23973,현대,아반떼,아반떼AD(16),1.6 GDI 모던,166320.0,0,166320,,Wheel:exchange
as-0075396,23961,현대,그랜저,HG그랜져,HG 220 (15),305081.0,0,305081,,"Front bumper:repair,coating"
as-0075339,23929,현대,쏘나타,LF 쏘나타,2.0 CVVL PREMIUM,366623.0,0,366623,,"Front bumper:repair,coating"
as-0075248,23882,현대,그랜저,HG그랜져,HG 300 (15),466441.0,0,466441,,"Front bumper:repair,coating"
as-0075135,23818,현대,에쿠스,에쿠스(09),VL500 프레스티지,111550.0,502250,613800,,Wheel:exchange
as-0075103,23800,기아,모닝,올 뉴 모닝(11),디럭스,260509.0,0,260509,Front bumper,"Front bumper:repair,coating"
as-0074993,23726,현대,아반떼,아반떼AD(16),1.6 GDI 모던,295468.0,0,295468,Front bumper,"Front bumper:repair,coating"
as-0074939,23688,현대,아반떼,아반떼MD(13),1.6 GDI,287346.0,0,287346,Front bumper,"Front bumper:repair,coating"
as-0074935,23684,현대,아이오닉,아이오닉,Q,364997.0,0,364997,,"Front bumper:repair,coating"
as-0074893,23664,현대,싼타페,싼타페DM,디젤 2.0 4WD,287986.0,0,287986,Front bumper,"Front bumper:repair,coating"
as-0074705,23551,현대,그랜저,그랜져IG(17),가솔린 2.4 프리미엄 스페셜,443148.0,0,443148,"Head lights,Front bumper,Bonnet","Front bumper:sheet_metal,exchange,coating"
as-0074654,23518,현대,베라크루즈,베라크루즈,300VX (2WD),403158.0,0,403158,,"Front bumper:repair,coating"
as-0074587,23485,기아,모하비,모하비,KV460 (4WD),1056330.0,0,1056330,Front bumper,"Front bumper:repair,coating"
as-0074529,23456,현대,에쿠스,에쿠스(09),VS380 프레스티지,1193450.0,0,1193450,,"Front bumper:repair,coating"
as-0074525,23452,현대,아반떼,아반떼AD(16),1.6 GDI 모던,521089.0,0,521089,"Front bumper,Bonnet","Bumper:coating,exchange"
as-0074519,23449,기아,K5,K5(15),가솔린 2.0 노블레스,414607.0,0,414607,,Front bumper:repair;Bumper:coating
as-0074517,23447,기아,스포티지,스포티지(16),노블레스 스페셜 2.0,459527.0,0,459527,,Front bumper:repair;Bumper:coating
as-0074495,23429,기아,모닝,올 뉴 모닝(11),럭셔리,275449.0,0,275449,Front bumper,"Bumper:coating,exchange"
as-0074486,23425,기아,쏘렌토,올뉴쏘렌토,R2.0 디젤 노블레스,354609.0,0,354609,Front bumper,"Bumper:coating,exchange"
as-0074477,23418,기아,카니발,올뉴카니발(14),2.2디젤(7인승),459327.0,0,459327,,Front bumper:repair;Bumper:coating
as-0074476,23417,현대,아반떼,아반떼AD(16),1.6 LPI 렌터카,457417.0,0,457417,,Front bumper:repair;Bumper:coating
as-0074475,23416,기아,모닝,올뉴모닝(15),바이퓨얼 스마트,289589.0,0,289589,Front bumper,"Bumper:coating,exchange"
as-0074465,23411,기아,K3,K3(18),럭셔리,619617.0,0,619617,Front bumper,Front bumper:repair;Bumper:coating
as-0074455,23404,기아,모닝,올뉴모닝(15),바이퓨얼 스마트,289589.0,0,289589,Front bumper,"Bumper:coating,exchange"
as-0074440,23396,기아,카니발,올뉴카니발(14),2.2디젤노블레스(9인승),565039.0,0,565039,"Front fender,Front bumper","Bumper:coating,exchange"
as-0074432,23393,한국GM,스파크,더넥스트스파크,LTZ,255609.0,0,255609,Front bumper,"Bumper:coating,exchange"
as-0074424,23387,기아,K3,K3(4도어)(16),프레스티지(가솔린),659267.0,0,659267,Front bumper,Front bumper:repair;Bumper:coating
as-0074423,23386,기아,레이,레이(18),가솔린 럭셔리,248209.0,0,248209,Side mirror,Side mirror:exchange
as-0074416,23384,현대,아반떼,아반떼MD(10),LUXURY,451349.0,0,451349,"Front bumper,Bonnet","Bumper:coating,exchange"
as-0074415,23383,현대,아반떼,아반떼MD(10),LUXURY,451349.0,0,451349,,"Bumper:coating,exchange"
as-0074411,23381,기아,모닝,올뉴모닝(17),레이디,318312.0,0,318312,,Front bumper:repair;Bumper:coating
as-0074361,23352,현대,G70,G70(17),2.0T,357469.0,0,357469,,"Bumper:coating,exchange"
as-0074308,23318,기아,모닝,올 뉴 모닝(11),럭셔리,298879.0,0,298879,,"Bumper:coating,exchange"
as-0074305,23315,기아,레이,레이(18),가솔린 럭셔리,281589.0,0,281589,,"Bumper:coating,exchange"
as-0074298,23310,현대,싼타페,싼타페TM(18),디젤2.0,478007.0,0,478007,"Rear bumper,Trunk lid",Front bumper:repair;Bumper:coating
as-0074296,23309,기아,모닝,올뉴모닝(15),럭셔리,525049.0,0,525049,,"Bumper:coating,exchange"
as-0074286,23305,현대,쏘나타,LF 쏘나타 뉴라이즈,1.6 프리미엄,532757.0,0,532757,,Front bumper:repair;Bumper:coating
as-0074269,23295,기아,모닝,올뉴모닝(15),럭셔리,525049.0,0,525049,,"Bumper:coating,exchange"
as-0074266,23292,현대,그랜저,HG그랜저,HG 220 (15),304779.0,0,304779,,"Bumper:coating,exchange"
as-0074258,23289,기아,쏘렌토,올뉴쏘렌토,R2.0 디젤 노블레스,586909.0,0,586909,"Front bumper,Bonnet","Bumper:coating,exchange"
as-0074254,23286,기아,카니발,올뉴카니발(14),2.2디젤노블레스(9인승),936889.0,0,936889,,"Bumper:coating,exchange"
as-0074251,23283,현대,싼타페,싼타페(15),디젤2.0  익스클루시브,533719.0,0,533719,,"Bumper:coating,exchange"
as-0074241,23276,현대,쏘나타,YF 쏘나타,Y20 Premier Beige,375807.0,0,375807,,Front bumper:repair;Bumper:coating
as-0074237,23273,현대,그랜저,HG그랜저,HG 240 (15),391337.0,0,391337,,Front bumper:repair;Bumper:coating
as-0074226,23269,현대,투싼,올뉴투싼(15),UⅡ 1.7 프리미엄,403637.0,0,403637,,Front bumper:repair;Bumper:coating
as-0074225,23268,현대,G80,G80(16),3.3 럭셔리,533049.0,162000,695049,"Front fender,Front bumper","Bumper:coating,exchange"
as-0074214,23260,현대,아반떼,아반떼AD(16),1.6 GDI 프리미엄,416127.0,0,416127,Front bumper,Front bumper:repair;Bumper:coating
as-0074195,23246,현대,스타렉스,그랜드스타렉스웨건(18),디젤 모던(12인승),617867.0,0,617867,,Front bumper:repair;Bumper:coating
as-0074165,23227,기아,쏘울,올 뉴 쏘울,1.6 가솔린,338816.0,0,338816,,"Front bumper:repair,coating"
as-0074144,23211,현대,쏘나타,쏘나타(19),G2.0,701557.0,0,701557,"Head lights,Front bumper",Front bumper:repair;Bumper:coating
as-0074140,23209,기아,레이,레이(18),프레스티지,390697.0,0,390697,,Front bumper:repair;Bumper:coating
as-0074135,23205,기아,K7,K7,GDI 2.4,343296.0,0,343296,,"Front bumper:repair,coating"
as-0074132,23203,현대,그랜저,HG그랜저,HG 240,315609.0,0,315609,,"Bumper:coating,exchange"
as-0074130,23202,기아,모닝,뉴 모닝,LX(LPI),896337.0,0,896337,Front bumper,Front bumper:repair;Bumper:coating
as-0074121,23194,기아,모닝,올 뉴 모닝(11),럭셔리,270989.0,0,270989,,"Bumper:coating,exchange"
as-0074120,23193,현대,스타렉스,그랜드스타렉스웨건(18),디젤 스마트(11인승),353999.0,0,353999,Rear bumper,"Bumper:coating,exchange"
as-0074115,23189,르노삼성,클리오,클리오,STEEL,503047.0,0,503047,,Front bumper:repair;Bumper:coating
as-0074108,23185,현대,쏘나타,LF 쏘나타,2.0 LPI,278439.0,0,278439,,"Bumper:coating,exchange"
as-0074103,23182,현대,그랜저,그랜저IG(17),가솔린 2.4 프리미엄 스페셜,748807.0,0,748807,Front bumper,Front bumper:repair;Bumper:coating
as-0074094,23175,현대,스타렉스,그랜드스타렉스 웨건,11인승(프리미엄레저팩),371149.0,0,371149,,"Bumper:coating,exchange"
as-0074081,23167,현대,G70,GV70(21),가솔린 2.5 ,491572.0,0,491572,Front bumper,Front bumper:repair;Bumper:coating
as-0074070,23161,기아,스포티지,스포티지(16),노블레스 2.0,406257.0,0,406257,,Front bumper:repair;Bumper:coating
as-0074069,23160,현대,그랜저,그랜저IG(17),가솔린 2.4 프리미엄,540497.0,0,540497,,Front bumper:repair;Bumper:coating
as-0074042,23146,현대,싼타페,싼타페(15),디젤2.0  익스클루시브,609197.0,0,609197,,Front bumper:repair;Bumper:coating
as-0074018,23132,현대,스타렉스,그랜드스타렉스 웨건,12인승(CVX),550207.0,0,550207,,Front bumper:repair;Bumper:coating
as-0074012,23128,현대,투싼,올뉴투싼(15),R2.0 프리미엄,478507.0,0,478507,Front bumper,Front bumper:repair;Bumper:coating
as-0073967,23100,기아,스토닉,스토닉,1.6 디젤 프레스티지,280019.0,0,280019,Front bumper,"Bumper:coating,exchange"
as-0073950,23088,기아,K3,K3,노블레스,725149.0,127273,852422,Wheel,"Bumper:coating,exchange"
as-0073934,23080,쌍용,코란도,코란도스포츠,CX7 (4WD),373166.0,0,373166,Front bumper,"Front bumper:repair,coating"
as-0073932,23078,기아,스토닉,스토닉,1.6 디젤 프레스티지,392717.0,0,392717,Front bumper,Front bumper:repair;Bumper:coating
as-0073915,23065,한국GM,말리부,올뉴말리부(2017),1.5 터보 LTZ,418381.0,0,418381,,"Front bumper:repair,coating"
as-0073914,23064,현대,아반떼,아반떼AD(16),1.6 GDI 프리미엄,395137.0,0,395137,Front bumper,Front bumper:repair;Bumper:coating
as-0073913,23063,한국GM,임팔라,임팔라(15)-10TH,3.6 가솔린 LTZ(프리미어),475397.0,0,475397,,Front bumper:repair;Bumper:coating
as-0073893,23052,현대,쏘나타,LF 쏘나타,2.0 LPI,365207.0,0,365207,Front bumper,Front bumper:repair;Bumper:coating
as-0073880,23047,현대,G80,제네시스(14),G380 Finest Edition,337769.0,0,337769,Front bumper,"Bumper:coating,exchange"
as-0073869,23043,현대,쏘나타,LF 쏘나타,2.0 CVVL PREMIUM,313929.0,0,313929,Front bumper,"Bumper:coating,exchange"
as-0073858,23037,현대,그랜저,그랜져IG(17),가솔린 2.4 프리미엄 스페셜,402027.0,0,402027,,Front bumper:repair;Bumper:coating
as-0073857,23036,현대,싼타페,싼타페DM,디젤 2.2 2WD,561429.0,0,561429,"Front bumper,Bonnet","Bumper:coating,exchange"
as-0073856,23035,기아,모닝,올 뉴 모닝(11),바이퓨얼 스마트,276039.0,0,276039,Front bumper,"Bumper:coating,exchange"
as-0073855,23034,현대,그랜저,HG그랜져,HG 330,366927.0,0,366927,,Front bumper:repair;Bumper:coating
as-0073844,23024,기아,모닝,올뉴모닝(15),럭셔리,283539.0,0,283539,Front bumper,"Bumper:coating,exchange"
as-0073824,23009,현대,아반떼,아반떼AD(16),1.6 GDI 프리미엄,286069.0,0,286069,Front bumper,"Bumper:coating,exchange"
as-0073808,23001,현대,그랜저,그랜져IG(17),가솔린 2.4 프리미엄 스페셜,674486.0,0,674486,Front bumper,"Front bumper:repair,coating"
as-0073806,22999,기아,모닝,올 뉴 모닝(11),럭셔리,738769.0,0,738769,"Front fender,Head lights,Front bumper","Bumper:coating,exchange"
as-0073792,22991,기아,모닝,올뉴모닝(15),럭셔리,336787.0,0,336787,Front bumper,Front bumper:repair;Bumper:coating
as-0073785,22986,기아,모닝,올뉴모닝(15),럭셔리,422559.0,0,422559,Head lights,"Bumper:coating,exchange"
as-0073780,22982,기아,K7,올 뉴 K7,2.4 GDI 프레스티지,396196.0,0,396196,,"Front bumper:repair,coating"
as-0073766,22975,현대,베뉴,베뉴(19),모던,310399.0,0,310399,Front bumper,"Bumper:coating,exchange"
as-0073758,22968,기아,모닝,올 뉴 모닝(11),럭셔리,738769.0,0,738769,Front bumper,"Bumper:coating,exchange"
as-0073756,22966,기아,쏘렌토,올뉴쏘렌토,R2.0 디젤 노블레스,484727.0,0,484727,,Front bumper:repair;Bumper:coating
as-0073751,22964,현대,쏘나타,쏘나타(19),L2.0,642149.0,227273,869422,"Wheel,Front bumper","Bumper:coating,exchange"
as-0073746,22959,한국GM,스파크,더넥스트스파크,LTZ,489467.0,0,489467,,Front bumper:repair;Bumper:coating
as-0073723,22943,르노삼성,SM3,뉴SM3(2012),RE,368136.0,0,368136,,"Front bumper:repair,coating"
as-0073719,22939,현대,아반떼,아반떼AD(16),1.6 GDI 모던,286069.0,0,286069,,"Bumper:coating,exchange"
as-0073696,22925,현대,쏘나타,LF 쏘나타,2.0 CVVL PREMIUM,377789.0,0,377789,Front bumper,"Bumper:coating,exchange"
as-0073682,22914,한국GM,말리부,말리부,LTZ (2.0),204510.0,263637,468147,,Wheel:exchange
as-0073667,22903,한국GM,스파크,더넥스트스파크,LTZ(에코),564952.0,0,564952,,Front bumper:repair;Bumper:coating
as-0073665,22901,기아,모닝,올뉴모닝(15),럭셔리,308402.0,0,308402,Front bumper,Front bumper:repair;Bumper:coating
as-0073663,22900,현대,스타렉스,그랜드스타렉스5밴(18),디젤 모던,929497.0,0,929497,,Front bumper:repair;Bumper:coating
as-0073656,22895,현대,아반떼,아반떼AD(16),1.6 GDI 프리미엄,535587.0,0,535587,Front bumper,Front bumper:repair;Bumper:coating
as-0073647,22889,기아,스토닉,스토닉,1.4 가솔린 프레스티지,544367.0,0,544367,,Front bumper:repair;Bumper:coating
as-0073642,22885,기아,모닝,올뉴모닝(15),럭셔리,474927.0,0,474927,Front bumper,Front bumper:repair;Bumper:coating
as-0073640,22883,기아,레이,레이,1.0 가솔린 프레스티지,20400.0,86364,106764,,Wheel:exchange
as-0073639,22882,현대,그랜저,HG그랜져,HG 330,361617.0,0,361617,,Front bumper:repair;Bumper:coating
as-0073625,22871,현대,싼타페,싼타페TM(18),가솔린2.0 T,31540.0,0,31540,Side mirror,Side mirror:exchange
as-0073597,22852,현대,아반떼,아반떼AD(16),1.6 GDI 프리미엄,837419.0,145455,982874,Front fender,"Bumper:coating,exchange"
as-0073592,22847,현대,아반떼,아반떼AD(16),1.6 GDI 모던,474487.0,136364,610851,,Front bumper:repair;Bumper:coating
as-0073578,22835,현대,싼타페,싼타페TM(18),디젤2.0 인스퍼레이션,445747.0,45800,491547,Front bumper,Front bumper:repair;Bumper:coating
as-0073576,22833,기아,모닝,올뉴모닝(15),럭셔리,438169.0,0,438169,,"Bumper:coating,exchange"
as-0073575,22832,기아,쏘렌토,올뉴쏘렌토,R2.0 디젤 프레스티지,678439.0,0,678439,Front bumper,"Bumper:coating,exchange"
as-0073568,22827,현대,스타렉스,그랜드스타렉스5밴(18),디젤 스마트,504829.0,0,504829,"Front bumper,Bonnet","Bumper:coating,exchange"
as-0073565,22825,기아,카렌스,올뉴카렌스,2.0 LPI (7인승),314578.0,9400,323978,"Front bumper,Bonnet",Front bumper:coating
as-0073564,22824,쌍용,코란도,코란도스포츠,CX7 (4WD),356056.0,0,356056,Front bumper,"Front bumper:repair,coating"
as-0073556,22820,한국GM,말리부,말리부,LTZ (2.0),398386.0,0,398386,,"Front bumper:repair,coating"
as-0073544,22811,현대,그랜저,그랜져IG(17),가솔린 2.4 프리미엄 스페셜,407656.0,0,407656,,"Front bumper:repair,coating"
as-0073543,22810,기아,K3,K3(18),프레스티지,304839.0,0,304839,,"Bumper:coating,exchange"
as-0073527,22798,기아,카니발,올뉴카니발(14),2.2디젤노블레스(9인승),455776.0,0,455776,Front bumper,"Front bumper:repair,coating"
as-0073510,22785,기아,쏘렌토,올뉴쏘렌토,R2.0 디젤 노블레스,414697.0,15100,429797,,Front bumper:repair;Bumper:coating
as-0073497,22776,현대,싼타페,싼타페(15),디젤2.0  익스클루시브,702249.0,0,702249,,"Bumper:coating,exchange"
as-0073482,22767,기아,레이,레이,1.0 가솔린 프레스티지,276230.0,86364,362594,,Wheel:exchange
as-0073480,22765,기아,K3,K3(18),프레스티지,622447.0,0,622447,"Front bumper,Bonnet",Front bumper:repair;Bumper:coating
as-0073468,22755,기아,K3,K3(18),럭셔리,379907.0,0,379907,,Front bumper:repair;Bumper:coating
as-0073466,22753,기아,모닝,올뉴모닝(15),럭셔리,363687.0,0,363687,Front fender,"Front bumper:repair;Bumper:coating,exchange"
as-0073459,22748,현대,G80,G80(16),3.3 럭셔리,440457.0,0,440457,Front bumper,Front bumper:repair;Bumper:coating
as-0073437,22732,현대,스타렉스,그랜드스타렉스웨건(18),디젤 모던(12인승),727817.0,0,727817,,Front bumper:repair;Bumper:coating
as-0073434,22729,기아,모닝,올뉴모닝(15),럭셔리,454029.0,4100,458129,,Bumper:coating
as-0073433,22728,기아,모닝,올뉴모닝(15),럭셔리,839447.0,0,839447,"Front fender,Front bumper,Front door",Front bumper:repair;Bumper:coating
as-0073395,22705,현대,스타렉스,그랜드스타렉스 5밴(15),LPi 스마트,492877.0,0,492877,,Front bumper:repair;Bumper:coating
as-0073379,22694,기아,모닝,올뉴모닝(15),럭셔리,371237.0,0,371237,,Front bumper:repair;Bumper:coating
as-0073365,22687,기아,카니발,그랜드카니발,리무진 GLX,358736.0,0,358736,Front bumper,"Front bumper:repair,coating"
as-0073362,22685,현대,아반떼,아반떼AD(16),1.6 GDI 프리미엄,563827.0,0,563827,,"Front bumper:repair;Bumper:coating,exchange"
as-0073360,22683,현대,베뉴,베뉴(19),모던,501417.0,0,501417,,Front bumper:repair;Bumper:coating
as-0073336,22668,한국GM,올란도,올란도,LTZ,378736.0,0,378736,,"Front bumper:repair,coating"
as-0073335,22667,현대,싼타페,싼타페(15),디젤2.0  프리미엄,545149.0,0,545149,Front bumper,"Bumper:coating,exchange"
as-0073331,22664,현대,아반떼,아반떼AD(16),1.6 GDI 프리미엄,286069.0,0,286069,,"Bumper:coating,exchange"
as-0073304,22645,현대,싼타페,싼타페(15),디젤2.0  프리미엄,797267.0,0,797267,,"Front bumper:repair;Bumper:coating,exchange"
as-0073289,22636,현대,투싼,올뉴투싼(15),UⅡ 1.7 모던,382166.0,0,382166,Front bumper,"Front bumper:repair,coating"
as-0073286,22634,현대,쏘나타,LF 쏘나타,2.0 CVVL PREMIUM,253109.0,0,253109,,"Bumper:coating,exchange"
as-0073264,22620,현대,아반떼,아반떼AD(16),1.6 e-VGT 프리미엄,546879.0,0,546879,"Head lights,Front bumper","Bumper:coating,exchange"
as-0073263,22619,현대,아반떼,아반떼AD(16),1.6 e-VGT 프리미엄,546879.0,0,546879,Front bumper,"Bumper:coating,exchange"
as-0073253,22612,기아,K3,K3(18),럭셔리,603289.0,0,603289,"Front bumper,Bonnet","Bumper:coating,exchange"
as-0073202,22585,현대,아반떼,아반떼AD(16),1.6 GDI 프리미엄,395137.0,0,395137,Front bumper,Front bumper:repair;Bumper:coating
as-0073195,22579,현대,아반떼,아반떼AD(16),1.6 GDI 프리미엄,460399.0,0,460399,,"Bumper:coating,exchange"
as-0073185,22574,기아,쏘렌토,올뉴쏘렌토(18),2.2 디젤 노블레스 스페셜,376826.0,0,376826,,"Front bumper:repair,coating"
as-0073157,22553,현대,G80,제네시스(14),G330 Premium,382589.0,0,382589,Front bumper,"Bumper:coating,exchange"
as-0073148,22546,기아,모닝,올뉴모닝(15),럭셔리,793309.0,0,793309,,"Bumper:coating,exchange"
as-0073137,22540,기아,쏘렌토,올뉴쏘렌토,R2.0 디젤 프레스티지,384777.0,0,384777,,Front bumper:repair;Bumper:coating
as-0073107,22518,한국GM,말리부,말리부,LTZ (2.0),398266.0,0,398266,,"Front bumper:repair,coating"
as-0073098,22512,현대,스타렉스,그랜드스타렉스 3밴(15),디젤 스마트,421007.0,0,421007,Front bumper,Front bumper:repair;Bumper:coating
as-0073084,22501,기아,카니발,올뉴카니발(14),2.2디젤노블레스(9인승),207500.0,187272,394772,Wheel,Wheel:exchange
as-0073076,22495,기아,레이,레이(18),VAN,327116.0,0,327116,Trunk lid,"Front bumper:repair,coating"
as-0073053,22479,기아,쏘렌토,올뉴쏘렌토,R2.0 디젤 노블레스,850359.0,0,850359,"Wheel,Front fender,Front bumper,Front door","Bumper:coating,exchange"
as-0073038,22466,현대,쏘나타,LF 쏘나타,2.0 CVVL PREMIUM,573287.0,0,573287,,Front bumper:repair;Bumper:coating
as-0073029,22462,현대,아반떼,아반떼AD(16),1.6 GDI 프리미엄,286069.0,0,286069,Front bumper,"Bumper:coating,exchange"
as-0073023,22458,현대,쏘나타,쏘나타(19),L2.0,288749.0,0,288749,,Bumper:coating
